words,document_3,document_2,document_1,document_5,document_4,document_6,document_7,document_11,document_10,document_12,document_13,document_17,document_16,document_14,document_15,document_18,document_19,document_20,document_9,document_8
Jordan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
success,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,4,5,0,0
cardiovascular,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
however,0,4,2,2,1,4,0,1,0,0,0,0,1,0,0,0,8,2,0,3
style,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0
deference,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Clapham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
applicants,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
president,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,7,0,1
adapting,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
cableways,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
develop,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,1,2,0,0
2nd,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
atm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Russian,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10
holders,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
top,0,0,0,0,0,3,0,0,0,0,0,0,0,1,1,0,0,1,0,1
tumultuous,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
alternatives,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
Doctoral,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
Their,0,1,2,0,0,4,0,0,0,0,0,0,0,0,1,0,4,1,0,0
Denise,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
fourth,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
tensions,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
Stoke,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
absorbed,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
917,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
digitigrades,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bavariaring,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Disease,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
exhibition,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
paleontologists,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blame,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
whipped,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Governor-General,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
profession,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
attending,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,3,0,0
sang,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
scuttled,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
imposed,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0
824,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Ferguson,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
navigate,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
traditional,0,0,17,16,1,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0
pyrophosphate,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
advocates,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
footing,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
General,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,7,3,0,1
w,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
table,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,1,1,0,0
2009,0,1,1,5,0,0,0,0,0,3,0,5,0,0,3,0,1,0,0,1
over,1,8,1,8,0,8,2,86,0,0,1,0,2,0,1,0,12,9,0,11
257,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1670s,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
financing,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
sugary,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
supplies,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
Monsieur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Butterfly,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
phosphate-deoxyribose,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
espiritistas,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lee,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,7
developments,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
50,0,0,2,2,0,3,0,0,0,0,0,0,0,1,0,0,3,3,0,3
managed,0,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0
sue,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
goalscorer,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
turn,0,0,2,0,0,1,0,0,0,0,0,0,0,0,2,0,0,3,0,0
158,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,1,1,0,0
civil-rights,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
caravans,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
795,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Belgium,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0
sameness,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
numbers,0,1,0,0,0,9,0,5,0,0,0,0,0,0,0,0,0,0,0,1
proximally,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
showings,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Carroli,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
ahead,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
idiom,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
center,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3,2,0,1
awards,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
22,0,0,1,6,1,3,2,0,0,1,0,1,0,5,1,0,4,2,0,5
agency,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
cousin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
documented,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
settlers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Procedures,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
fore,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
menagensis,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
spraying,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nazareth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
co-chairman,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
pulling,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
power,0,1,4,6,0,1,2,4,0,1,0,0,0,0,0,0,3,5,0,0
burrows,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
Upon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
curare,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
guards,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bankruptcy,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
test,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,1,0,0,0
Addisonian,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
outlined,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
faint,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
immigrant,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
beverages,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
funfair,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
White,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,4,0,0
tribute,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
kilogram,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
measures,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4
Wisconsin,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
Philip,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Colvin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
crewmembers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
grave,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Bonhomme,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
essay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0
vice,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
measurement,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
mid-ocean,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
our,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,9,0,2
bill,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0
115,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1
Philadelphians,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
fraudulent,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0
Yeon-chul,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
termination,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
talks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
residue,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
experimentally,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
birth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,4,2,0,0
Owned,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
indicates,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,1,0,0,0
cohabiting,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
generation,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
FBI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0
thinking,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
restructuring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
domain,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
greatly,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,0,0
BEP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
criteria,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
492,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
iii,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
apprenticeship,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Nil,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
apology,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
liaisons,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Tranquility,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
remain,0,1,0,1,2,0,0,0,0,0,0,0,1,0,0,0,1,4,0,0
Until,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
tycoon,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
portion,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1
innovative,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
86,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,1,1,0,1
biting,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
excerpted,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
shipments,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
cases,0,0,0,1,0,7,1,0,0,0,0,0,0,0,6,0,0,1,0,0
Maximilianeum,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gary,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
Electricity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
currency,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
runs,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
properties,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
Matthew,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0
week-long,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
secrets,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cincinnatus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
higher-pitched,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
reflected,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1
Sport,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
zoo,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Davies,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
committed,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
overgrowth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Journal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0
Bets,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rodong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
substations,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
concurs,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
stature,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Protesters,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
method,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0
qualification,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Operational,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
She,0,0,0,1,0,0,0,0,0,0,0,21,0,0,0,0,2,0,0,0
decreases,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
affects,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Remington,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,1,0,0
repressed,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Facts,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vigorous,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
offence,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
friends,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0
washes,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
smoke,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
proprietorship,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
aspect,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0
Fuccio,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
racial,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,0,0
fate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
sixth,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
communist,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
therefore,0,2,0,1,1,1,0,1,0,0,0,0,0,0,0,0,5,0,0,0
Major,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
rake,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Legislature,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
cognates,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
finances,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
170,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0
theory,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,1,0,0
persecuting,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
evolving,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
assassinated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
staging,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
MacLeod,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
tomcat,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
expresses,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
clients,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Reduced,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
partner,0,0,0,0,4,0,0,0,0,1,0,0,2,0,0,0,1,0,0,0
equinox,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
smooth,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
prospects,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Brussels,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
powerful,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,2,1,0,2
Parties,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
backwards-pointing,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
forbidden,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
absolutely,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
Patent,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Rhine,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
justice,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,10,0,0
Francis,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
816,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Maternal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
Northwestern,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
voracious,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
visitors,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0
fields,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
closest,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Presbyterian,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Nonviolence,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
blacksmith-farmer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
whether,0,0,0,0,1,0,2,1,0,0,0,0,0,0,1,0,0,1,0,0
vulnerability,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
performance,0,1,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0
casas,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-Sep-55,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
senator,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
characteristic,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1972,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
348,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
impossibly,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ranked,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1924,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
board,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
morality,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0
Augustiner-Festhalle,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
appearing,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
instead,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,5,0,0,2
purify,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
versions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
categorizes,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Eukaryotic,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
stink,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
successful,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,2,1,0,0
intelligence,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
belts,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Complexion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Pohang-class,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
contrasted,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
promiscuity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
accounting,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Issues,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
specialized,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
internal,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,2
ultrasonographic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
toilet,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
results,0,1,0,0,4,0,0,0,0,2,0,0,0,0,3,0,0,2,0,3
Other,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,3
i,0,1,0,0,1,1,2,2,0,0,0,0,0,0,5,0,1,0,0,0
safety,0,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0
324,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0
public-service,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
commentator,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Ahn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
substance,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Rose,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
lane,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
accumulating,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
inscribed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
60th,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matt,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
likenesses,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
nonprimate,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21st,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bayard,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
uncovered,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
settling,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
readopting,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Losing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Machine,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Ambulance,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
unincorporated,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
disagree,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1817,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
militated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Dutroux,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
